,bh_ratio,alive,dead,transient
0,0.0,84,171,329
1,0.05,93,150,330
2,0.1,128,133,315
3,0.15000000000000002,139,143,296
4,0.2,167,127,277
5,0.25,197,129,250
6,0.30000000000000004,208,114,238
7,0.35000000000000003,222,111,230
8,0.4,227,108,216
9,0.45,269,77,219
10,0.5,267,87,177
11,0.55,299,65,174
12,0.6000000000000001,326,66,148
13,0.65,355,66,119
14,0.7000000000000001,347,63,126
15,0.75,367,51,114
16,0.8,388,34,95
17,0.8500000000000001,401,39,68
18,0.9,419,29,70
19,0.9500000000000001,462,10,40
20,1.0,459,11,38
21,0.0,91,161,339
22,0.05,97,153,330
23,0.1,107,155,304
24,0.15000000000000002,159,137,283
25,0.2,168,131,271
26,0.25,180,149,227
27,0.30000000000000004,186,132,235
28,0.35000000000000003,218,124,219
29,0.4,248,93,210
30,0.45,267,93,186
31,0.5,270,82,205
32,0.55,316,78,148
33,0.6000000000000001,309,76,151
34,0.65,318,77,132
35,0.7000000000000001,365,56,103
36,0.75,351,65,110
37,0.8,384,52,87
38,0.8500000000000001,411,43,58
39,0.9,426,26,59
40,0.9500000000000001,444,18,50
41,1.0,461,19,27
42,0.0,82,158,342
43,0.05,108,171,304
44,0.1,113,155,312
45,0.15000000000000002,131,139,299
46,0.2,159,130,269
47,0.25,190,136,248
48,0.30000000000000004,184,129,247
49,0.35000000000000003,211,114,230
50,0.4,258,94,206
51,0.45,244,96,205
52,0.5,269,85,192
53,0.55,289,80,173
54,0.6000000000000001,310,80,148
55,0.65,347,61,125
56,0.7000000000000001,370,58,115
57,0.75,364,58,108
58,0.8,397,39,84
59,0.8500000000000001,383,41,87
60,0.9,436,30,44
61,0.9500000000000001,442,25,43
62,1.0,476,10,27
63,0.0,80,164,336
64,0.05,97,162,308
65,0.1,106,148,311
66,0.15000000000000002,134,151,279
67,0.2,157,144,264
68,0.25,175,135,247
69,0.30000000000000004,216,110,236
70,0.35000000000000003,232,115,214
71,0.4,236,97,229
72,0.45,246,93,209
73,0.5,284,75,180
74,0.55,292,89,161
75,0.6000000000000001,323,70,152
76,0.65,317,78,134
77,0.7000000000000001,357,54,121
78,0.75,357,50,114
79,0.8,385,43,91
80,0.8500000000000001,417,32,73
81,0.9,434,23,52
82,0.9500000000000001,448,14,47
83,1.0,466,11,30
84,0.0,71,159,341
85,0.05,89,148,334
86,0.1,110,168,293
87,0.15000000000000002,152,141,295
88,0.2,168,121,292
89,0.25,194,136,237
90,0.30000000000000004,219,123,225
91,0.35000000000000003,208,110,239
92,0.4,216,118,218
93,0.45,243,96,211
94,0.5,273,94,182
95,0.55,287,84,176
96,0.6000000000000001,318,60,160
97,0.65,330,67,145
98,0.7000000000000001,354,62,108
99,0.75,363,53,123
100,0.8,364,49,107
101,0.8500000000000001,395,41,84
102,0.9,431,28,66
103,0.9500000000000001,448,12,49
104,1.0,468,9,31
105,0.0,99,158,342
106,0.05,112,153,324
107,0.1,126,159,298
108,0.15000000000000002,167,141,278
109,0.2,175,118,282
110,0.25,183,122,268
111,0.30000000000000004,210,118,245
112,0.35000000000000003,230,106,232
113,0.4,240,108,206
114,0.45,258,100,196
115,0.5,287,86,174
116,0.55,310,75,152
117,0.6000000000000001,309,78,150
118,0.65,341,58,141
119,0.7000000000000001,352,47,131
120,0.75,377,51,92
121,0.8,372,49,103
122,0.8500000000000001,398,47,76
123,0.9,425,25,58
124,0.9500000000000001,437,21,51
125,1.0,464,12,29
126,0.0,79,176,324
127,0.05,114,146,334
128,0.1,136,145,307
129,0.15000000000000002,140,140,296
130,0.2,144,145,282
131,0.25,170,129,259
132,0.30000000000000004,198,120,247
133,0.35000000000000003,204,118,230
134,0.4,226,91,229
135,0.45,261,97,190
136,0.5,291,79,177
137,0.55,300,89,146
138,0.6000000000000001,311,83,144
139,0.65,337,71,121
140,0.7000000000000001,352,65,110
141,0.75,369,53,108
142,0.8,374,53,103
143,0.8500000000000001,406,45,63
144,0.9,423,30,69
145,0.9500000000000001,436,23,51
146,1.0,462,11,38
147,0.0,87,156,344
148,0.05,91,173,308
149,0.1,118,147,313
150,0.15000000000000002,130,161,277
151,0.2,145,141,282
152,0.25,185,133,245
153,0.30000000000000004,181,141,227
154,0.35000000000000003,242,96,226
155,0.4,225,87,238
156,0.45,236,103,197
157,0.5,267,88,198
158,0.55,303,77,178
159,0.6000000000000001,323,73,142
160,0.65,335,60,133
161,0.7000000000000001,349,57,125
162,0.75,358,50,117
163,0.8,383,52,90
164,0.8500000000000001,404,37,77
165,0.9,431,27,58
166,0.9500000000000001,448,16,52
167,1.0,470,13,23
168,0.0,78,178,322
169,0.05,108,146,336
170,0.1,129,154,299
171,0.15000000000000002,154,143,279
172,0.2,177,118,293
173,0.25,170,127,262
174,0.30000000000000004,195,118,254
175,0.35000000000000003,216,97,244
176,0.4,242,101,206
177,0.45,246,100,201
178,0.5,279,81,188
179,0.55,290,86,160
180,0.6000000000000001,310,69,155
181,0.65,362,53,111
182,0.7000000000000001,353,66,114
183,0.75,366,52,113
184,0.8,389,51,84
185,0.8500000000000001,410,32,73
186,0.9,427,21,59
187,0.9500000000000001,461,12,34
188,1.0,460,14,29
189,0.0,75,174,326
190,0.05,108,171,301
191,0.1,121,159,300
192,0.15000000000000002,129,149,283
193,0.2,165,132,269
194,0.25,185,136,255
195,0.30000000000000004,211,89,258
196,0.35000000000000003,212,111,227
197,0.4,249,104,195
198,0.45,261,101,190
199,0.5,278,90,177
200,0.55,302,87,157
201,0.6000000000000001,326,66,149
202,0.65,333,72,127
203,0.7000000000000001,360,67,105
204,0.75,364,54,107
205,0.8,397,45,82
206,0.8500000000000001,395,37,80
207,0.9,417,28,70
208,0.9500000000000001,446,23,37
209,1.0,460,13,33
210,0.0,93,159,341
211,0.05,107,152,331
212,0.1,124,148,298
213,0.15000000000000002,146,141,284
214,0.2,175,133,262
215,0.25,181,123,261
216,0.30000000000000004,194,123,249
217,0.35000000000000003,220,102,236
218,0.4,232,117,200
219,0.45,266,98,185
220,0.5,281,90,168
221,0.55,286,76,179
222,0.6000000000000001,315,74,152
223,0.65,327,75,133
224,0.7000000000000001,352,64,110
225,0.75,362,58,104
226,0.8,383,44,109
227,0.8500000000000001,409,38,64
228,0.9,426,29,61
229,0.9500000000000001,456,18,35
230,1.0,468,14,24
231,0.0,84,164,336
232,0.05,113,156,327
233,0.1,116,151,308
234,0.15000000000000002,138,130,302
235,0.2,166,128,280
236,0.25,194,117,251
237,0.30000000000000004,181,125,254
238,0.35000000000000003,224,109,226
239,0.4,228,96,234
240,0.45,248,102,199
241,0.5,285,93,156
242,0.55,307,76,161
243,0.6000000000000001,338,66,147
244,0.65,328,59,143
245,0.7000000000000001,363,65,98
246,0.75,376,34,126
247,0.8,389,43,91
248,0.8500000000000001,420,28,67
249,0.9,426,31,56
250,0.9500000000000001,447,20,40
251,1.0,470,7,28
252,0.0,92,174,326
253,0.05,99,155,327
254,0.1,124,136,319
255,0.15000000000000002,160,140,273
256,0.2,137,156,267
257,0.25,169,123,271
258,0.30000000000000004,193,128,239
259,0.35000000000000003,227,124,208
260,0.4,228,111,217
261,0.45,254,103,187
262,0.5,271,87,179
263,0.55,294,87,158
264,0.6000000000000001,305,81,150
265,0.65,337,64,142
266,0.7000000000000001,351,58,120
267,0.75,362,46,115
268,0.8,386,38,94
269,0.8500000000000001,412,36,70
270,0.9,429,27,55
271,0.9500000000000001,447,27,32
272,1.0,466,10,31
273,0.0,84,172,328
274,0.05,110,142,335
275,0.1,118,156,305
276,0.15000000000000002,151,150,281
277,0.2,139,139,285
278,0.25,182,128,246
279,0.30000000000000004,188,120,248
280,0.35000000000000003,219,119,215
281,0.4,234,115,205
282,0.45,253,98,208
283,0.5,292,78,184
284,0.55,321,71,154
285,0.6000000000000001,318,76,143
286,0.65,338,74,125
287,0.7000000000000001,364,55,120
288,0.75,382,59,79
289,0.8,403,36,82
290,0.8500000000000001,416,33,70
291,0.9,431,28,54
292,0.9500000000000001,452,22,36
293,1.0,466,13,24
294,0.0,86,168,332
295,0.05,105,158,320
296,0.1,129,155,301
297,0.15000000000000002,148,148,284
298,0.2,175,135,258
299,0.25,195,117,255
300,0.30000000000000004,175,124,248
301,0.35000000000000003,208,124,222
302,0.4,238,106,202
303,0.45,263,97,192
304,0.5,268,96,185
305,0.55,308,84,159
306,0.6000000000000001,308,82,145
307,0.65,340,61,129
308,0.7000000000000001,355,49,123
309,0.75,360,53,109
310,0.8,376,55,90
311,0.8500000000000001,395,41,78
312,0.9,432,24,55
313,0.9500000000000001,438,23,53
314,1.0,464,12,30
315,0.0,67,171,329
316,0.05,102,161,314
317,0.1,115,158,311
318,0.15000000000000002,157,144,276
319,0.2,175,121,270
320,0.25,179,105,295
321,0.30000000000000004,204,117,245
322,0.35000000000000003,229,125,211
323,0.4,241,117,196
324,0.45,270,84,201
325,0.5,275,75,196
326,0.55,306,78,171
327,0.6000000000000001,306,72,158
328,0.65,330,58,159
329,0.7000000000000001,364,64,106
330,0.75,361,50,105
331,0.8,382,51,90
332,0.8500000000000001,411,34,77
333,0.9,436,21,54
334,0.9500000000000001,450,22,42
335,1.0,470,12,24
336,0.0,83,163,337
337,0.05,99,153,328
