,bh_ratio,alive,dead,transient
0,0.0,118,151,306
1,0.05,129,170,273
2,0.1,152,154,270
3,0.15000000000000002,156,144,262
4,0.2,189,117,261
5,0.25,221,108,239
6,0.30000000000000004,212,118,228
7,0.35000000000000003,246,120,193
8,0.4,268,103,177
9,0.45,268,105,173
10,0.5,289,75,173
11,0.55,306,78,156
12,0.6000000000000001,328,61,147
13,0.65,345,63,122
14,0.7000000000000001,354,59,118
15,0.75,372,60,89
16,0.8,394,38,93
17,0.8500000000000001,423,25,76
18,0.9,424,28,61
19,0.9500000000000001,443,23,47
20,1.0,451,21,37
21,0.0,107,172,296
22,0.05,137,160,277
23,0.1,146,149,279
24,0.15000000000000002,187,142,257
25,0.2,176,136,249
26,0.25,202,122,244
27,0.30000000000000004,217,121,216
28,0.35000000000000003,234,104,217
29,0.4,260,83,206
30,0.45,281,93,181
31,0.5,296,84,164
32,0.55,300,93,147
33,0.6000000000000001,325,78,133
34,0.65,378,52,112
35,0.7000000000000001,367,55,107
36,0.75,378,50,98
37,0.8,403,42,73
38,0.8500000000000001,416,38,65
39,0.9,427,29,65
40,0.9500000000000001,450,15,45
41,1.0,459,16,32
42,0.0,130,159,292
43,0.05,140,144,283
44,0.1,154,146,271
45,0.15000000000000002,183,127,270
46,0.2,192,126,243
47,0.25,202,127,222
48,0.30000000000000004,230,118,215
49,0.35000000000000003,251,87,226
50,0.4,247,86,218
51,0.45,284,89,175
52,0.5,292,75,174
53,0.55,299,85,146
54,0.6000000000000001,313,78,134
55,0.65,329,71,130
56,0.7000000000000001,365,48,115
57,0.75,395,40,95
58,0.8,399,47,71
59,0.8500000000000001,412,35,69
60,0.9,431,28,49
61,0.9500000000000001,440,24,45
62,1.0,473,10,25
63,0.0,124,136,322
64,0.05,129,151,298
65,0.1,151,136,282
66,0.15000000000000002,178,128,261
67,0.2,175,144,234
68,0.25,193,129,240
69,0.30000000000000004,222,109,234
70,0.35000000000000003,249,105,208
71,0.4,269,95,179
72,0.45,275,101,178
73,0.5,292,83,180
74,0.55,308,71,161
75,0.6000000000000001,324,77,135
76,0.65,347,63,122
77,0.7000000000000001,349,58,119
78,0.75,386,49,85
79,0.8,413,31,81
80,0.8500000000000001,403,45,73
81,0.9,436,25,48
82,0.9500000000000001,453,18,33
83,1.0,466,12,34
84,0.0,117,147,316
85,0.05,137,146,309
86,0.1,159,137,283
87,0.15000000000000002,179,120,281
88,0.2,186,130,243
89,0.25,199,116,235
90,0.30000000000000004,227,106,235
91,0.35000000000000003,232,101,221
92,0.4,262,101,182
93,0.45,273,99,177
94,0.5,272,84,185
95,0.55,335,73,133
96,0.6000000000000001,311,73,152
97,0.65,332,73,125
98,0.7000000000000001,362,58,102
99,0.75,376,51,104
100,0.8,387,43,91
101,0.8500000000000001,405,39,77
102,0.9,428,25,64
103,0.9500000000000001,456,25,32
104,1.0,468,13,25
105,0.0,103,149,320
106,0.05,171,119,313
107,0.1,143,159,262
108,0.15000000000000002,146,147,263
109,0.2,198,120,254
110,0.25,189,125,243
111,0.30000000000000004,236,111,208
112,0.35000000000000003,220,98,235
113,0.4,238,114,199
114,0.45,275,92,169
115,0.5,277,87,177
116,0.55,309,68,164
117,0.6000000000000001,335,70,135
118,0.65,349,53,136
119,0.7000000000000001,355,56,116
