1.6e-04     1.3    -100000      89832
4.4e-06     1.7    -100000     188811
1.8e-05     1.4    -100000     311496
1.2e-05     1.4    -100000     461267
5.1e-06     1.5    -100000     482086
1.1e-04     1.3    -100000     716899
4.8e-06     1.6    -100000     765295
1.1e-05     1.4    -100000     937419
8.2e-06     1.3    -100000    1017420
2.8e-05     1.3    -100000    1068895
5.4e-06     1.5    -100000    1075530
4.6e-06     1.6    -100000    1087103
2.0e-04     1.3    -100000    1098868
5.1e-06     1.5    -100000    1362554
4.3e-06     1.7    -100000    1397865
1.4e-05     1.2    -100000    1528378
1.1e-05     1.2    -100000    1848155
6.3e-06     1.5    -100000    1899217
4.7e-06     1.6    -100000    2113487
4.2e-06     1.7    -100000    2331375
4.8e-06     1.6    -100000    2518297
1.2e-05     1.3    -100000    3070186
8.1e-06     1.4    -100000    3164736
5.5e-06     1.5    -100000    3170405
5.1e-06     1.5    -100000    3208743
5.0e-06     1.5    -100000    3382079
7.3e-06     1.5    -100000    3418922
1.1e-05     1.4    -100000    3484284
8.0e-06     1.4    -100000    3527618
9.9e-06     1.4    -100000    3682181
4.0e-06     1.9    -100000    3772096
4.0e-06     1.9    -100000    3821778
1.2e-05     1.4    -100000    3897398
5.1e-06     1.6    -100000    3900928
2.0e-04     1.2    -100000    4016555
5.0e-06     1.6    -100000    4065985
1.4e-05     1.2    -100000    4190309
4.5e-06     1.6    -100000    4220637
3.8e-06     2.0    -100000    4256614
1.2e-05     1.4    -100000    4261770
8.9e-06     1.4    -100000    4444087
5.0e-06     1.5    -100000    4601464
2.0e-05     1.4    -100000    4784922
4.0e-04     1.4    -100000    4948109
1.3e-05     1.3    -100000    5020109
7.3e-06     1.4    -100000    5257602
9.3e-06     1.4    -100000    5388969
9.4e-06     1.4    -100000    5402835
3.9e-06     1.9    -100000    5434719
4.3e-06     1.7    -100000    5442352
5.1e-06     1.5    -100000    5488526
6.6e-06     1.4    -100000    5547054
1.9e-04     1.2    -100000    5843972
7.0e-04     1.3    -100000    5910300
5.6e-06     1.6    -100000    6044810
9.6e-06     1.2    -100000    6113945
4.0e-06     1.8    -100000    6181954
1.1e-05     1.4    -100000    6210460
4.6e-06     1.5    -100000    6289165
3.9e-06     1.9    -100000    6328942
4.6e-06     1.6    -100000    6436895
7.2e-06     1.4    -100000    6444433
1.1e-04     1.3    -100000    6474980
6.6e-06     1.4    -100000    6828184
1.0e-05     1.2    -100000    7058098
7.2e-06     1.5    -100000    7103434
3.8e-06     1.9    -100000    7498759
7.3e-06     1.4    -100000    7788839
5.1e-06     1.5    -100000    7843143
4.1e-06     1.7    -100000    7870457
2.9e-05     1.3    -100000    7883710
3.9e-06     1.8    -100000    7888009
4.4e-06     1.6    -100000    8112274
4.5e-06     1.6    -100000    8170554
4.9e-06     1.6    -100000    8245123
5.0e-06     1.5    -100000    8256637
2.2e-04     1.3    -100000    8498331
7.5e-06     1.3    -100000    8628734
1.9e-05     1.4    -100000    8651050
3.7e-06     2.0    -100000    8665099
5.1e-06     1.5    -100000    8670935
4.2e-06     1.7    -110000     169453
4.4e-06     1.7    -110000     637691
1.1e-05     1.4    -110000     728294
2.8e-04     1.3    -110000     855017
4.5e-06     1.7    -110000     859466
1.3e-05     1.4    -110000     875937
4.3e-05     1.3    -110000     927205
5.4e-06     1.4    -110000    1133848
9.8e-06     1.4    -110000    1535100
7.6e-06     1.4    -110000    1582506
4.1e-06     1.8    -110000    1626577
2.5e-05     1.4    -110000    1663228
4.2e-06     1.7    -110000    1680148
1.0e-05     1.2    -110000    1714331
6.0e-06     1.4    -110000    1915608
3.6e-06     2.0    -110000    1978142
5.3e-06     1.5    -110000    2013130
1.3e-05     1.4    -110000    2243638
5.8e-06     1.5    -110000    2297570
7.5e-06     1.4    -110000    2424011
7.9e-06     1.4    -110000    2460093
3.7e-06     2.0    -110000    2541940
3.8e-06     1.9    -110000    2664616
9.4e-06     1.3    -110000    2718656
4.6e-06     1.6    -110000    2747273
7.2e-05     1.3    -110000    2777444
4.2e-06     1.7    -110000    2803451
3.9e-06     1.9    -110000    3040488
4.9e-06     1.5    -110000    3181549
4.7e-06     1.7    -110000    3320377
8.7e-06     1.4    -110000    3326616
4.1e-06     1.8    -110000    3480152
7.5e-06     1.4    -110000    3531968
6.1e-06     1.3    -110000    3551767
8.0e-05     1.2    -110000    3779571
8.5e-06     1.4    -110000    3821632
2.2e-04     1.5    -110000    3846839
4.6e-06     1.6    -110000    3851559
2.3e-04     1.3    -110000    3854251
1.5e-05     1.4    -110000    3927126
4.0e-06     1.8    -110000    3959705
1.3e-04     1.5    -110000    4013205
8.2e-06     1.4    -110000    4063720
1.1e-05     1.4    -110000    4186685
