,Alive,BH_ratio,Dead,Trans
840,170,0.0,127,203
841,186,0.05,135,179
842,209,0.1,112,179
843,221,0.15000000000000002,117,162
844,209,0.2,104,187
845,230,0.25,119,151
846,266,0.30000000000000004,104,130
847,282,0.35000000000000003,85,133
848,296,0.4,82,122
849,307,0.45,86,107
850,337,0.5,59,104
851,323,0.55,63,114
852,344,0.6000000000000001,64,92
853,370,0.65,46,84
854,380,0.7000000000000001,51,69
855,392,0.75,48,60
856,404,0.8,37,59
857,425,0.8500000000000001,23,52
858,439,0.9,18,43
859,465,0.9500000000000001,12,23
860,469,1.0,10,21
861,182,0.0,127,191
862,182,0.05,119,199
863,201,0.1,109,190
864,220,0.15000000000000002,113,167
865,220,0.2,112,168
866,215,0.25,125,160
867,270,0.30000000000000004,87,143
868,272,0.35000000000000003,75,153
869,292,0.4,91,117
870,299,0.45,81,120
871,339,0.5,68,93
872,336,0.55,68,96
873,366,0.6000000000000001,50,84
874,374,0.65,51,75
875,388,0.7000000000000001,49,63
876,401,0.75,32,67
877,417,0.8,28,55
878,433,0.8500000000000001,23,44
879,440,0.9,18,42
880,452,0.9500000000000001,13,35
881,463,1.0,8,29
882,156,0.0,149,195
883,180,0.05,130,190
884,193,0.1,115,192
885,218,0.15000000000000002,124,158
886,225,0.2,111,164
887,248,0.25,110,142
888,264,0.30000000000000004,94,142
889,294,0.35000000000000003,79,127
890,291,0.4,75,134
891,297,0.45,78,125
892,294,0.5,84,122
893,329,0.55,61,110
894,323,0.6000000000000001,70,107
895,362,0.65,47,91
896,386,0.7000000000000001,49,65
897,402,0.75,29,69
898,408,0.8,44,48
899,423,0.8500000000000001,27,50
900,435,0.9,23,42
901,451,0.9500000000000001,13,36
902,471,1.0,5,24
903,160,0.0,150,190
904,175,0.05,129,196
905,190,0.1,121,189
906,198,0.15000000000000002,116,186
907,216,0.2,129,155
908,240,0.25,96,164
909,287,0.30000000000000004,93,120
910,286,0.35000000000000003,80,134
911,284,0.4,84,132
912,313,0.45,75,112
913,341,0.5,66,93
914,331,0.55,81,88
915,354,0.6000000000000001,58,88
916,374,0.65,50,76
917,383,0.7000000000000001,42,75
918,382,0.75,37,81
919,409,0.8,29,62
920,430,0.8500000000000001,27,43
921,446,0.9,16,38
922,451,0.9500000000000001,13,36
923,471,1.0,6,23
924,160,0.0,144,196
925,173,0.05,116,211
926,186,0.1,119,195
927,216,0.15000000000000002,121,163
928,232,0.2,96,172
929,242,0.25,96,162
930,254,0.30000000000000004,86,160
931,271,0.35000000000000003,104,125
932,270,0.4,81,149
933,300,0.45,71,129
934,314,0.5,67,119
935,338,0.55,73,89
936,337,0.6000000000000001,61,102
937,346,0.65,57,97
938,372,0.7000000000000001,50,78
939,392,0.75,45,63
940,415,0.8,25,60
941,437,0.8500000000000001,27,36
942,451,0.9,18,31
943,446,0.9500000000000001,16,38
944,477,1.0,6,17
945,169,0.0,133,198
946,181,0.05,122,197
947,194,0.1,117,189
948,210,0.15000000000000002,108,182
949,241,0.2,104,155
950,239,0.25,98,163
951,253,0.30000000000000004,106,141
952,273,0.35000000000000003,95,132
953,284,0.4,84,132
954,300,0.45,80,120
955,330,0.5,61,109
956,326,0.55,74,100
957,345,0.6000000000000001,54,101
958,373,0.65,37,90
959,389,0.7000000000000001,32,79
960,371,0.75,42,87
961,419,0.8,24,57
962,433,0.8500000000000001,28,39
963,433,0.9,22,45
964,462,0.9500000000000001,11,27
965,469,1.0,10,21
966,166,0.0,121,213
967,178,0.05,129,193
968,201,0.1,101,198
969,194,0.15000000000000002,136,170
970,216,0.2,121,163
971,238,0.25,104,158
972,265,0.30000000000000004,100,135
973,265,0.35000000000000003,96,139
974,289,0.4,86,125
975,311,0.45,89,100
976,323,0.5,67,110
977,349,0.55,64,87
978,352,0.6000000000000001,64,84
979,386,0.65,50,64
980,390,0.7000000000000001,49,61
981,387,0.75,55,58
982,419,0.8,34,47
983,426,0.8500000000000001,25,49
984,439,0.9,19,42
985,458,0.9500000000000001,9,33
986,475,1.0,4,21
987,161,0.0,141,198
988,168,0.05,145,187
989,201,0.1,122,177
990,211,0.15000000000000002,92,197
991,224,0.2,99,177
992,244,0.25,108,148
993,278,0.30000000000000004,90,132
994,264,0.35000000000000003,90,146
995,301,0.4,79,120
996,310,0.45,83,107
997,329,0.5,65,106
998,324,0.55,69,107
999,351,0.6000000000000001,50,99
1000,370,0.65,54,76
1001,372,0.7000000000000001,51,77
1002,382,0.75,54,64
1003,410,0.8,36,54
1004,439,0.8500000000000001,21,40
1005,448,0.9,19,33
1006,454,0.9500000000000001,12,34
1007,481,1.0,2,17
1008,168,0.0,131,201
1009,161,0.05,119,220
1010,199,0.1,135,166
1011,234,0.15000000000000002,122,144
1012,215,0.2,122,163
1013,264,0.25,93,143
1014,251,0.30000000000000004,105,144
1015,261,0.35000000000000003,94,145
1016,285,0.4,102,113
1017,317,0.45,89,94
1018,310,0.5,81,109
1019,342,0.55,60,98
1020,337,0.6000000000000001,52,111
1021,373,0.65,53,74
1022,372,0.7000000000000001,54,74
1023,399,0.75,38,63
1024,406,0.8,31,63
1025,427,0.8500000000000001,27,46
1026,443,0.9,21,36
1027,458,0.9500000000000001,7,35
1028,486,1.0,5,9
1029,163,0.0,134,203
1030,174,0.05,125,201
1031,203,0.1,118,179
1032,227,0.15000000000000002,111,162
1033,237,0.2,112,151
1034,235,0.25,99,166
1035,279,0.30000000000000004,88,133
1036,261,0.35000000000000003,96,143
1037,284,0.4,84,132
1038,304,0.45,89,107
1039,296,0.5,85,119
1040,337,0.55,73,90
1041,357,0.6000000000000001,49,94
1042,363,0.65,61,76
1043,376,0.7000000000000001,49,75
1044,393,0.75,36,71
1045,407,0.8,27,66
1046,411,0.8500000000000001,36,53
1047,443,0.9,19,38
1048,447,0.9500000000000001,10,43
1049,477,1.0,4,19
1050,172,0.0,141,187
1051,190,0.05,110,200
1052,191,0.1,115,194
1053,224,0.15000000000000002,131,145
1054,226,0.2,113,161
1055,251,0.25,99,150
1056,264,0.30000000000000004,84,152
1057,279,0.35000000000000003,80,141
1058,304,0.4,89,107
1059,304,0.45,80,116
1060,325,0.5,63,112
1061,342,0.55,62,96
1062,346,0.6000000000000001,55,99
1063,352,0.65,64,84
1064,398,0.7000000000000001,40,62
1065,397,0.75,38,65
1066,397,0.8,43,60
1067,443,0.8500000000000001,17,40
1068,433,0.9,19,48
1069,443,0.9500000000000001,15,42
1070,469,1.0,7,24
1071,163,0.0,132,205
1072,181,0.05,131,188
1073,184,0.1,138,178
1074,193,0.15000000000000002,131,176
1075,221,0.2,126,153
1076,247,0.25,100,153
1077,250,0.30000000000000004,88,162
1078,274,0.35000000000000003,86,140
1079,270,0.4,90,140
1080,303,0.45,76,121
1081,311,0.5,60,129
1082,337,0.55,62,101
1083,351,0.6000000000000001,65,84
1084,373,0.65,49,78
1085,386,0.7000000000000001,37,77
1086,380,0.75,50,70
1087,413,0.8,35,52
1088,422,0.8500000000000001,23,55
1089,448,0.9,19,33
1090,457,0.9500000000000001,18,25
1091,480,1.0,7,13
1092,168,0.0,130,202
1093,190,0.05,126,184
1094,217,0.1,111,172
1095,207,0.15000000000000002,122,171
1096,232,0.2,105,163
1097,245,0.25,97,158
1098,245,0.30000000000000004,90,165
1099,283,0.35000000000000003,88,129
1100,296,0.4,79,125
1101,302,0.45,77,121
1102,320,0.5,75,105
1103,334,0.55,52,114
1104,358,0.6000000000000001,49,93
1105,362,0.65,57,81
1106,373,0.7000000000000001,46,81
1107,392,0.75,33,75
1108,418,0.8,34,48
1109,411,0.8500000000000001,30,59
1110,436,0.9,25,39
1111,459,0.9500000000000001,13,28
1112,476,1.0,5,19
1113,176,0.0,134,190
1114,186,0.05,133,181
1115,210,0.1,115,175
1116,228,0.15000000000000002,115,157
1117,228,0.2,107,165
1118,235,0.25,102,163
1119,253,0.30000000000000004,99,148
1120,261,0.35000000000000003,98,141
1121,288,0.4,82,130
1122,323,0.45,66,111
1123,307,0.5,83,110
1124,326,0.55,64,110
1125,357,0.6000000000000001,47,96
1126,371,0.65,46,83
1127,380,0.7000000000000001,52,68
1128,382,0.75,45,73
1129,415,0.8,28,57
1130,429,0.8500000000000001,18,53
1131,447,0.9,22,31
1132,459,0.9500000000000001,13,28
1133,474,1.0,8,18
1134,164,0.0,136,200
1135,193,0.05,131,176
1136,199,0.1,119,182
1137,206,0.15000000000000002,117,177
1138,250,0.2,95,155
1139,255,0.25,101,144
1140,250,0.30000000000000004,93,157
1141,286,0.35000000000000003,95,119
1142,279,0.4,93,128
1143,312,0.45,75,113
1144,335,0.5,57,108
1145,328,0.55,69,103
1146,345,0.6000000000000001,46,109
1147,367,0.65,57,76
1148,392,0.7000000000000001,31,77
1149,396,0.75,35,69
1150,421,0.8,29,50
1151,403,0.8500000000000001,34,63
1152,440,0.9,16,44
1153,462,0.9500000000000001,14,24
1154,471,1.0,10,19
1155,168,0.0,145,187
1156,194,0.05,129,177
1157,199,0.1,113,188
1158,217,0.15000000000000002,104,179
1159,243,0.2,101,156
1160,253,0.25,93,154
1161,269,0.30000000000000004,104,127
1162,288,0.35000000000000003,90,122
1163,290,0.4,82,128
1164,303,0.45,78,119
1165,337,0.5,66,97
1166,323,0.55,65,112
1167,351,0.6000000000000001,50,99
1168,369,0.65,52,79
1169,383,0.7000000000000001,39,78
1170,391,0.75,43,66
1171,400,0.8,32,68
1172,432,0.8500000000000001,23,45
1173,438,0.9,19,43
1174,452,0.9500000000000001,9,39
1175,478,1.0,5,17
1176,157,0.0,127,216
1177,193,0.05,122,185
1178,182,0.1,114,204
1179,207,0.15000000000000002,128,165
1180,248,0.2,102,150
1181,226,0.25,111,163
1182,260,0.30000000000000004,113,127
1183,267,0.35000000000000003,92,141
1184,290,0.4,85,125
1185,292,0.45,80,128
1186,305,0.5,84,111
1187,343,0.55,62,95
1188,342,0.6000000000000001,59,99
1189,368,0.65,57,75
1190,369,0.7000000000000001,49,82
1191,401,0.75,33,66
1192,406,0.8,34,60
1193,426,0.8500000000000001,28,46
1194,437,0.9,23,40
1195,449,0.9500000000000001,16,35
1196,475,1.0,6,19
1197,167,0.0,142,191
1198,177,0.05,138,185
1199,203,0.1,126,171
1200,220,0.15000000000000002,123,157
1201,229,0.2,98,173
1202,249,0.25,91,160
1203,261,0.30000000000000004,89,150
1204,284,0.35000000000000003,87,129
1205,298,0.4,74,128
1206,293,0.45,86,121
1207,312,0.5,70,118
1208,332,0.55,66,102
1209,341,0.6000000000000001,63,96
1210,375,0.65,45,80
1211,382,0.7000000000000001,43,75
1212,399,0.75,31,70
1213,400,0.8,31,69
1214,418,0.8500000000000001,26,56
1215,437,0.9,17,46
1216,457,0.9500000000000001,20,23
1217,475,1.0,7,18
1218,166,0.0,131,203
1219,202,0.05,127,171
1220,189,0.1,122,189
1221,228,0.15000000000000002,101,171
1222,229,0.2,101,170
1223,239,0.25,114,147
1224,248,0.30000000000000004,94,158
1225,271,0.35000000000000003,99,130
1226,297,0.4,85,118
1227,295,0.45,83,122
1228,303,0.5,70,127
1229,341,0.55,66,93
1230,343,0.6000000000000001,52,105
1231,359,0.65,52,89
1232,374,0.7000000000000001,41,85
1233,390,0.75,45,65
1234,405,0.8,31,64
1235,430,0.8500000000000001,22,48
1236,445,0.9,13,42
1237,457,0.9500000000000001,8,35
1238,468,1.0,6,26
1239,179,0.0,152,169
1240,173,0.05,124,203
1241,197,0.1,127,176
1242,223,0.15000000000000002,123,154
1243,225,0.2,103,172
1244,247,0.25,109,144
1245,241,0.30000000000000004,99,160
1246,274,0.35000000000000003,82,144
1247,305,0.4,82,113
1248,309,0.45,67,124
1249,322,0.5,82,96
1250,329,0.55,73,98
1251,347,0.6000000000000001,55,98
1252,358,0.65,61,81
1253,378,0.7000000000000001,43,79
1254,393,0.75,40,67
1255,389,0.8,35,76
1256,426,0.8500000000000001,27,47
1257,444,0.9,10,46
1258,460,0.9500000000000001,13,27
1259,465,1.0,11,24
1260,174,0.0,132,194
1261,173,0.05,126,201
1262,206,0.1,116,178
1263,200,0.15000000000000002,117,183
1264,237,0.2,95,168
1265,234,0.25,97,169
1266,242,0.30000000000000004,96,162
1267,266,0.35000000000000003,97,137
1268,285,0.4,87,128
1269,317,0.45,90,93
1270,328,0.5,72,100
1271,345,0.55,60,95
1272,352,0.6000000000000001,56,92
1273,374,0.65,50,76
1274,364,0.7000000000000001,47,89
1275,383,0.75,47,70
1276,404,0.8,31,65
1277,441,0.8500000000000001,21,38
1278,431,0.9,23,46
1279,464,0.9500000000000001,7,29
1280,466,1.0,9,25
1281,168,0.0,144,188
1282,178,0.05,126,196
1283,218,0.1,109,173
1284,216,0.15000000000000002,101,183
1285,219,0.2,113,168
1286,241,0.25,112,147
1287,239,0.30000000000000004,110,151
1288,279,0.35000000000000003,86,135
1289,285,0.4,97,118
1290,312,0.45,95,93
1291,310,0.5,71,119
1292,325,0.55,77,98
1293,352,0.6000000000000001,60,88
1294,367,0.65,51,82
1295,390,0.7000000000000001,42,68
1296,383,0.75,36,81
1297,410,0.8,30,60
1298,431,0.8500000000000001,27,42
1299,446,0.9,19,35
1300,448,0.9500000000000001,21,31
1301,465,1.0,7,28
1302,157,0.0,136,207
1303,176,0.05,155,169
1304,200,0.1,131,169
1305,218,0.15000000000000002,110,172
1306,243,0.2,109,148
1307,231,0.25,110,159
1308,258,0.30000000000000004,98,144
1309,256,0.35000000000000003,98,146
1310,287,0.4,83,130
1311,304,0.45,78,118
1312,315,0.5,81,104
1313,332,0.55,66,102
1314,361,0.6000000000000001,56,83
1315,361,0.65,54,85
1316,396,0.7000000000000001,44,60
1317,419,0.75,30,51
1318,399,0.8,40,61
1319,430,0.8500000000000001,23,47
1320,448,0.9,9,43
1321,463,0.9500000000000001,10,27
1322,471,1.0,2,27
1323,141,0.0,152,207
1324,155,0.05,141,204
1325,186,0.1,131,183
1326,236,0.15000000000000002,112,152
1327,235,0.2,107,158
1328,254,0.25,102,144
1329,239,0.30000000000000004,104,157
1330,268,0.35000000000000003,102,130
1331,287,0.4,84,129
1332,307,0.45,84,109
1333,300,0.5,73,127
1334,332,0.55,76,92
1335,351,0.6000000000000001,57,92
1336,359,0.65,57,84
1337,403,0.7000000000000001,35,62
1338,386,0.75,36,78
1339,400,0.8,36,64
1340,426,0.8500000000000001,23,51
1341,431,0.9,20,49
1342,458,0.9500000000000001,21,21
1343,468,1.0,9,23
1344,174,0.0,153,173
1345,190,0.05,115,195
1346,181,0.1,132,187
1347,221,0.15000000000000002,108,171
1348,245,0.2,110,145
1349,246,0.25,102,152
1350,273,0.30000000000000004,78,149
1351,272,0.35000000000000003,89,139
1352,282,0.4,76,142
1353,323,0.45,67,110
1354,316,0.5,77,107
1355,332,0.55,63,105
1356,353,0.6000000000000001,60,87
1357,388,0.65,42,70
1358,384,0.7000000000000001,42,74
1359,397,0.75,32,71
1360,405,0.8,28,67
1361,430,0.8500000000000001,17,53
1362,440,0.9,22,38
1363,451,0.9500000000000001,13,36
1364,465,1.0,5,30
1365,152,0.0,139,209
1366,191,0.05,115,194
1367,182,0.1,132,186
1368,213,0.15000000000000002,119,168
1369,220,0.2,104,176
1370,255,0.25,94,151
1371,247,0.30000000000000004,91,162
1372,266,0.35000000000000003,81,153
1373,263,0.4,89,148
1374,312,0.45,76,112
1375,338,0.5,56,106
1376,327,0.55,63,110
1377,356,0.6000000000000001,55,89
1378,363,0.65,52,85
1379,387,0.7000000000000001,47,66
1380,404,0.75,35,61
1381,425,0.8,22,53
1382,432,0.8500000000000001,23,45
1383,436,0.9,20,44
1384,452,0.9500000000000001,13,35
1385,475,1.0,7,18
1386,171,0.0,129,200
1387,191,0.05,135,174
1388,187,0.1,132,181
1389,220,0.15000000000000002,107,173
1390,215,0.2,110,175
1391,252,0.25,111,137
1392,241,0.30000000000000004,104,155
1393,264,0.35000000000000003,98,138
1394,284,0.4,97,119
1395,304,0.45,80,116
1396,322,0.5,63,115
1397,323,0.55,63,114
1398,367,0.6000000000000001,38,95
1399,364,0.65,55,81
1400,375,0.7000000000000001,51,74
1401,398,0.75,41,61
1402,403,0.8,36,61
1403,412,0.8500000000000001,25,63
1404,438,0.9,31,31
1405,465,0.9500000000000001,12,23
1406,452,1.0,13,35
1407,180,0.0,119,201
1408,209,0.05,127,164
1409,182,0.1,132,186
1410,217,0.15000000000000002,105,178
1411,210,0.2,123,167
1412,229,0.25,112,159
1413,236,0.30000000000000004,117,147
1414,282,0.35000000000000003,94,124
1415,281,0.4,93,126
1416,315,0.45,66,119
1417,306,0.5,79,115
1418,345,0.55,72,83
1419,353,0.6000000000000001,55,92
1420,365,0.65,52,83
1421,351,0.7000000000000001,53,96
1422,396,0.75,36,68
1423,405,0.8,36,59
1424,435,0.8500000000000001,20,45
1425,438,0.9,18,44
1426,449,0.9500000000000001,11,40
1427,474,1.0,6,20
1428,166,0.0,125,209
1429,191,0.05,140,169
1430,209,0.1,117,174
1431,207,0.15000000000000002,111,182
1432,228,0.2,118,154
1433,240,0.25,105,155
1434,244,0.30000000000000004,98,158
1435,264,0.35000000000000003,91,145
1436,299,0.4,92,109
1437,311,0.45,77,112
1438,304,0.5,72,124
1439,325,0.55,59,116
1440,355,0.6000000000000001,63,82
1441,379,0.65,47,74
1442,400,0.7000000000000001,40,60
1443,398,0.75,47,55
1444,414,0.8,35,51
1445,426,0.8500000000000001,31,43
1446,437,0.9,18,45
1447,446,0.9500000000000001,9,45
1448,472,1.0,6,22
1449,194,0.0,112,194
1450,182,0.05,135,183
1451,198,0.1,111,191
1452,221,0.15000000000000002,116,163
1453,233,0.2,118,149
1454,235,0.25,97,168
1455,259,0.30000000000000004,91,150
1456,276,0.35000000000000003,90,134
1457,294,0.4,74,132
1458,310,0.45,71,119
1459,332,0.5,74,94
1460,321,0.55,74,105
1461,345,0.6000000000000001,64,91
1462,366,0.65,52,82
1463,379,0.7000000000000001,60,61
1464,399,0.75,39,62
1465,399,0.8,27,74
1466,432,0.8500000000000001,26,42
1467,444,0.9,24,32
1468,450,0.9500000000000001,17,33
1469,468,1.0,4,28
1470,153,0.0,141,206
1471,159,0.05,131,210
1472,191,0.1,138,171
1473,219,0.15000000000000002,124,157
1474,245,0.2,91,164
1475,255,0.25,98,147
1476,274,0.30000000000000004,89,137
1477,263,0.35000000000000003,106,131
1478,276,0.4,83,141
1479,287,0.45,93,120
1480,329,0.5,53,118
1481,332,0.55,62,106
1482,342,0.6000000000000001,54,104
1483,369,0.65,43,88
1484,390,0.7000000000000001,37,73
1485,409,0.75,29,62
1486,411,0.8,34,55
1487,417,0.8500000000000001,29,54
1488,438,0.9,22,40
1489,457,0.9500000000000001,12,31
1490,470,1.0,3,27
1491,146,0.0,154,200
1492,171,0.05,133,196
1493,197,0.1,113,190
1494,211,0.15000000000000002,116,173
1495,223,0.2,114,163
1496,251,0.25,103,146
1497,258,0.30000000000000004,108,134
1498,300,0.35000000000000003,57,143
1499,275,0.4,103,122
1500,293,0.45,83,124
1501,311,0.5,72,117
1502,334,0.55,77,89
1503,372,0.6000000000000001,56,72
1504,365,0.65,49,86
1505,389,0.7000000000000001,44,67
1506,394,0.75,36,70
1507,407,0.8,25,68
1508,434,0.8500000000000001,23,43
1509,431,0.9,21,48
1510,458,0.9500000000000001,7,35
1511,468,1.0,6,26
1512,169,0.0,128,203
1513,201,0.05,113,186
1514,170,0.1,135,195
1515,213,0.15000000000000002,135,152
1516,226,0.2,115,159
1517,232,0.25,109,159
1518,255,0.30000000000000004,105,140
1519,279,0.35000000000000003,84,137
1520,302,0.4,77,121
1521,296,0.45,68,136
1522,327,0.5,75,98
1523,326,0.55,75,99
1524,341,0.6000000000000001,66,93
1525,378,0.65,55,67
1526,395,0.7000000000000001,50,55
1527,400,0.75,32,68
1528,407,0.8,31,62
1529,417,0.8500000000000001,31,52
1530,444,0.9,12,44
1531,464,0.9500000000000001,11,25
1532,469,1.0,5,26
1533,163,0.0,139,198
1534,176,0.05,122,202
1535,190,0.1,135,175
1536,227,0.15000000000000002,112,161
1537,225,0.2,121,154
1538,238,0.25,110,152
1539,259,0.30000000000000004,104,137
1540,273,0.35000000000000003,96,131
1541,281,0.4,98,121
1542,294,0.45,80,126
1543,323,0.5,81,96
1544,332,0.55,69,99
1545,346,0.6000000000000001,52,102
1546,358,0.65,53,89
1547,388,0.7000000000000001,32,80
1548,395,0.75,42,63
1549,417,0.8,30,53
1550,435,0.8500000000000001,24,41
1551,438,0.9,14,48
1552,456,0.9500000000000001,18,26
1553,466,1.0,8,26
1554,171,0.0,127,202
