,Alive,BH_ratio,Dead,Trans
0,162,0.0,142,196
1,200,0.05,105,195
2,196,0.1,116,188
3,209,0.15000000000000002,114,177
4,219,0.2,105,176
5,245,0.25,100,155
6,269,0.30000000000000004,99,132
7,289,0.35000000000000003,84,127
8,291,0.4,78,131
9,292,0.45,73,135
10,321,0.5,68,111
11,324,0.55,80,96
12,348,0.6000000000000001,66,86
13,370,0.65,56,74
14,373,0.7000000000000001,52,75
15,396,0.75,41,63
16,419,0.8,29,52
17,404,0.8500000000000001,36,60
18,444,0.9,16,40
19,456,0.9500000000000001,9,35
20,473,1.0,5,22
21,169,0.0,150,181
22,172,0.05,130,198
23,184,0.1,134,182
24,190,0.15000000000000002,129,181
25,243,0.2,100,157
26,230,0.25,101,169
27,260,0.30000000000000004,112,128
28,280,0.35000000000000003,84,136
29,292,0.4,86,122
30,307,0.45,78,115
31,303,0.5,80,117
32,323,0.55,71,106
33,347,0.6000000000000001,56,97
34,361,0.65,59,80
35,371,0.7000000000000001,47,82
36,392,0.75,42,66
37,413,0.8,31,56
38,416,0.8500000000000001,32,52
39,434,0.9,22,44
40,462,0.9500000000000001,14,24
41,472,1.0,11,17
42,164,0.0,138,198
43,168,0.05,135,197
44,186,0.1,143,171
45,195,0.15000000000000002,109,196
46,221,0.2,124,155
47,255,0.25,119,126
48,241,0.30000000000000004,108,151
49,250,0.35000000000000003,104,146
50,294,0.4,79,127
51,313,0.45,66,121
52,325,0.5,69,106
53,335,0.55,62,103
54,372,0.6000000000000001,43,85
55,359,0.65,64,77
56,371,0.7000000000000001,58,71
57,386,0.75,48,66
58,411,0.8,37,52
59,414,0.8500000000000001,33,53
60,433,0.9,27,40
61,454,0.9500000000000001,12,34
62,476,1.0,6,18
63,167,0.0,144,189
64,170,0.05,130,200
65,191,0.1,124,185
66,198,0.15000000000000002,127,175
67,233,0.2,111,156
68,234,0.25,112,154
69,255,0.30000000000000004,114,131
70,273,0.35000000000000003,89,138
71,285,0.4,84,131
72,287,0.45,78,135
73,319,0.5,70,111
74,340,0.55,57,103
75,347,0.6000000000000001,60,93
76,374,0.65,41,85
77,375,0.7000000000000001,47,78
78,387,0.75,45,68
79,410,0.8,39,51
80,425,0.8500000000000001,41,34
81,435,0.9,20,45
82,462,0.9500000000000001,10,28
83,464,1.0,6,30
84,158,0.0,137,205
85,194,0.05,114,192
86,200,0.1,128,172
87,205,0.15000000000000002,119,176
88,253,0.2,97,150
89,251,0.25,105,144
90,263,0.30000000000000004,106,131
91,274,0.35000000000000003,94,132
92,289,0.4,85,126
93,315,0.45,65,120
94,331,0.5,71,98
95,333,0.55,63,104
96,334,0.6000000000000001,66,100
97,355,0.65,59,86
98,385,0.7000000000000001,36,79
99,384,0.75,30,86
100,411,0.8,35,54
101,428,0.8500000000000001,26,46
102,456,0.9,14,30
103,466,0.9500000000000001,12,22
104,478,1.0,6,16
105,177,0.0,116,207
106,194,0.05,120,186
107,194,0.1,119,187
108,220,0.15000000000000002,122,158
109,222,0.2,103,175
110,235,0.25,119,146
111,265,0.30000000000000004,83,152
112,268,0.35000000000000003,98,134
113,269,0.4,93,138
114,321,0.45,67,112
115,311,0.5,68,121
116,341,0.55,69,90
117,352,0.6000000000000001,59,89
118,369,0.65,47,84
119,380,0.7000000000000001,45,75
120,393,0.75,41,66
121,417,0.8,32,51
122,431,0.8500000000000001,22,47
123,431,0.9,18,51
124,459,0.9500000000000001,11,30
125,473,1.0,5,22
126,170,0.0,116,214
127,190,0.05,125,185
128,197,0.1,119,184
129,195,0.15000000000000002,134,171
130,225,0.2,104,171
131,251,0.25,94,155
132,265,0.30000000000000004,87,148
133,265,0.35000000000000003,94,141
134,309,0.4,69,122
135,315,0.45,77,108
136,304,0.5,80,116
137,330,0.55,60,110
138,356,0.6000000000000001,60,84
139,343,0.65,63,94
140,398,0.7000000000000001,35,67
141,397,0.75,50,53
142,410,0.8,33,57
143,430,0.8500000000000001,24,46
144,438,0.9,18,44
145,464,0.9500000000000001,13,23
146,471,1.0,8,21
147,171,0.0,134,195
148,184,0.05,130,186
149,200,0.1,124,176
150,232,0.15000000000000002,98,170
151,228,0.2,114,158
152,247,0.25,104,149
153,268,0.30000000000000004,99,133
154,277,0.35000000000000003,87,136
155,288,0.4,89,123
156,308,0.45,82,110
157,338,0.5,68,94
158,322,0.55,67,111
159,353,0.6000000000000001,52,95
160,369,0.65,55,76
161,382,0.7000000000000001,46,72
162,403,0.75,33,64
163,407,0.8,38,55
164,438,0.8500000000000001,21,41
165,451,0.9,19,30
166,465,0.9500000000000001,8,27
167,472,1.0,6,22
168,162,0.0,155,183
169,192,0.05,139,169
170,187,0.1,130,183
171,214,0.15000000000000002,113,173
172,219,0.2,102,179
173,246,0.25,117,137
174,249,0.30000000000000004,94,157
175,275,0.35000000000000003,99,126
176,298,0.4,76,126
177,304,0.45,67,129
178,328,0.5,69,103
179,343,0.55,67,90
180,348,0.6000000000000001,54,98
181,353,0.65,60,87
182,382,0.7000000000000001,54,64
183,408,0.75,35,57
184,413,0.8,36,51
185,418,0.8500000000000001,26,56
186,444,0.9,17,39
187,467,0.9500000000000001,10,23
188,472,1.0,7,21
189,162,0.0,142,196
190,200,0.05,105,195
191,196,0.1,116,188
192,209,0.15000000000000002,114,177
193,219,0.2,105,176
194,245,0.25,100,155
195,269,0.30000000000000004,99,132
196,289,0.35000000000000003,84,127
197,291,0.4,78,131
198,292,0.45,73,135
199,321,0.5,68,111
200,324,0.55,80,96
201,348,0.6000000000000001,66,86
202,370,0.65,56,74
203,373,0.7000000000000001,52,75
204,396,0.75,41,63
205,419,0.8,29,52
206,404,0.8500000000000001,36,60
207,444,0.9,16,40
208,456,0.9500000000000001,9,35
209,473,1.0,5,22
210,169,0.0,150,181
211,172,0.05,130,198
212,184,0.1,134,182
213,190,0.15000000000000002,129,181
214,243,0.2,100,157
215,230,0.25,101,169
216,260,0.30000000000000004,112,128
217,280,0.35000000000000003,84,136
218,292,0.4,86,122
219,307,0.45,78,115
220,303,0.5,80,117
221,323,0.55,71,106
222,347,0.6000000000000001,56,97
223,361,0.65,59,80
224,371,0.7000000000000001,47,82
225,392,0.75,42,66
226,413,0.8,31,56
227,416,0.8500000000000001,32,52
228,434,0.9,22,44
229,462,0.9500000000000001,14,24
230,472,1.0,11,17
231,164,0.0,138,198
232,168,0.05,135,197
233,186,0.1,143,171
234,195,0.15000000000000002,109,196
235,221,0.2,124,155
236,255,0.25,119,126
237,241,0.30000000000000004,108,151
238,250,0.35000000000000003,104,146
239,294,0.4,79,127
240,313,0.45,66,121
241,325,0.5,69,106
242,335,0.55,62,103
243,372,0.6000000000000001,43,85
244,359,0.65,64,77
245,371,0.7000000000000001,58,71
246,386,0.75,48,66
247,411,0.8,37,52
248,414,0.8500000000000001,33,53
249,433,0.9,27,40
250,454,0.9500000000000001,12,34
251,476,1.0,6,18
252,167,0.0,144,189
253,170,0.05,130,200
254,191,0.1,124,185
255,198,0.15000000000000002,127,175
