,alive,bh_ratio,dead,transient
0,97,0.0,168,332
1,99,0.05,153,333
2,105,0.1,155,304
3,138,0.15000000000000002,134,307
4,163,0.2,118,304
5,199,0.25,142,229
6,215,0.30000000000000004,103,242
7,216,0.35000000000000003,112,228
8,246,0.4,92,215
9,248,0.45,111,196
10,272,0.5,96,173
11,298,0.55,64,192
12,321,0.6000000000000001,82,132
13,318,0.65,80,143
14,360,0.7000000000000001,56,111
15,352,0.75,58,113
16,402,0.8,36,82
17,393,0.8500000000000001,35,92
18,432,0.9,26,50
19,443,0.9500000000000001,19,42
20,464,1.0,8,32
21,96,0.0,165,335
22,110,0.05,166,309
23,113,0.1,143,314
24,155,0.15000000000000002,145,279
25,173,0.2,119,284
26,170,0.25,121,270
27,199,0.30000000000000004,114,257
28,218,0.35000000000000003,128,216
29,235,0.4,99,221
30,259,0.45,109,187
31,285,0.5,83,187
32,303,0.55,79,171
33,297,0.6000000000000001,81,173
34,330,0.65,64,137
35,363,0.7000000000000001,50,120
36,366,0.75,54,101
37,394,0.8,46,79
38,405,0.8500000000000001,42,77
39,427,0.9,31,59
40,444,0.9500000000000001,17,53
41,457,1.0,23,25
42,90,0.0,161,339
43,101,0.05,149,327
44,136,0.1,130,310
45,151,0.15000000000000002,129,301
46,167,0.2,131,271
47,178,0.25,145,250
48,193,0.30000000000000004,113,252
49,214,0.35000000000000003,109,215
50,240,0.4,103,203
51,258,0.45,90,204
52,265,0.5,98,192
53,304,0.55,78,170
54,315,0.6000000000000001,73,152
55,326,0.65,75,136
56,357,0.7000000000000001,60,117
57,380,0.75,46,100
58,380,0.8,56,95
59,409,0.8500000000000001,32,79
60,434,0.9,27,57
61,449,0.9500000000000001,23,34
62,464,1.0,15,25
63,81,0.0,168,332
64,100,0.05,157,325
65,125,0.1,138,314
66,144,0.15000000000000002,142,283
67,162,0.2,144,272
68,179,0.25,139,241
69,191,0.30000000000000004,125,241
70,235,0.35000000000000003,110,219
71,232,0.4,117,212
72,241,0.45,108,208
73,291,0.5,85,167
74,301,0.55,75,178
75,307,0.6000000000000001,82,142
76,312,0.65,72,153
77,342,0.7000000000000001,63,127
78,370,0.75,52,114
79,395,0.8,39,89
80,411,0.8500000000000001,40,60
81,441,0.9,28,40
82,439,0.9500000000000001,33,41
83,467,1.0,9,29
84,84,0.0,152,348
85,103,0.05,152,322
86,118,0.1,151,305
87,132,0.15000000000000002,147,287
88,175,0.2,131,261
89,185,0.25,119,265
90,192,0.30000000000000004,124,255
91,212,0.35000000000000003,117,226
92,244,0.4,107,207
93,267,0.45,105,186
94,275,0.5,74,197
95,305,0.55,83,151
96,318,0.6000000000000001,77,148
97,326,0.65,57,156
98,363,0.7000000000000001,54,115
99,374,0.75,52,105
100,393,0.8,42,78
101,399,0.8500000000000001,41,71
102,438,0.9,24,52
103,445,0.9500000000000001,20,41
104,468,1.0,12,28
105,100,0.0,163,337
106,102,0.05,152,321
107,133,0.1,159,285
108,162,0.15000000000000002,130,292
109,174,0.2,144,247
110,166,0.25,123,267
111,216,0.30000000000000004,121,217
112,221,0.35000000000000003,105,241
113,240,0.4,101,212
114,265,0.45,91,190
115,270,0.5,87,186
116,291,0.55,81,175
117,320,0.6000000000000001,78,138
118,333,0.65,59,146
119,334,0.7000000000000001,57,138
120,390,0.75,37,97
121,383,0.8,38,94
122,406,0.8500000000000001,36,80
123,420,0.9,29,67
124,437,0.9500000000000001,16,58
125,465,1.0,7,36
126,86,0.0,157,343
127,112,0.05,152,320
128,141,0.1,150,300
129,140,0.15000000000000002,148,292
130,159,0.2,142,267
131,192,0.25,114,269
132,196,0.30000000000000004,135,234
133,208,0.35000000000000003,124,222
134,245,0.4,96,205
135,251,0.45,93,198
136,276,0.5,80,197
137,299,0.55,75,171
138,310,0.6000000000000001,80,148
139,331,0.65,75,119
140,348,0.7000000000000001,66,116
141,373,0.75,52,93
142,401,0.8,43,74
143,397,0.8500000000000001,46,75
144,437,0.9,33,49
145,450,0.9500000000000001,24,38
146,463,1.0,17,25
147,85,0.0,166,334
148,104,0.05,169,311
149,136,0.1,150,302
150,135,0.15000000000000002,151,284
151,164,0.2,146,265
152,156,0.25,135,262
153,200,0.30000000000000004,114,244
154,239,0.35000000000000003,107,212
155,217,0.4,106,226
156,258,0.45,99,178
157,268,0.5,95,181
158,267,0.55,104,171
159,322,0.6000000000000001,65,154
160,338,0.65,64,131
161,346,0.7000000000000001,62,120
162,364,0.75,58,108
163,385,0.8,46,80
164,415,0.8500000000000001,34,71
165,429,0.9,22,60
166,446,0.9500000000000001,18,47
167,464,1.0,12,26
168,85,0.0,162,338
169,96,0.05,173,307
170,111,0.1,151,304
171,128,0.15000000000000002,144,305
172,150,0.2,142,268
173,193,0.25,102,264
174,209,0.30000000000000004,122,233
175,214,0.35000000000000003,113,228
176,226,0.4,111,211
177,236,0.45,106,218
178,278,0.5,88,179
179,300,0.55,80,167
180,323,0.6000000000000001,63,159
181,332,0.65,71,134
182,342,0.7000000000000001,68,121
183,371,0.75,43,115
184,372,0.8,49,101
185,416,0.8500000000000001,34,73
186,422,0.9,30,60
187,436,0.9500000000000001,28,42
188,470,1.0,11,28
189,100,0.0,160,340
190,112,0.05,149,326
191,109,0.1,171,279
192,146,0.15000000000000002,146,281
193,180,0.2,130,260
194,173,0.25,131,253
195,175,0.30000000000000004,123,248
196,225,0.35000000000000003,114,227
197,228,0.4,102,222
198,256,0.45,93,189
199,275,0.5,83,191
200,309,0.55,76,163
201,324,0.6000000000000001,68,149
202,326,0.65,65,144
203,342,0.7000000000000001,64,125
204,369,0.75,51,108
205,403,0.8,49,71
206,408,0.8500000000000001,34,76
207,421,0.9,35,62
208,444,0.9500000000000001,22,39
209,467,1.0,10,31
210,88,0.0,168,332
211,87,0.05,164,316
212,118,0.1,152,305
213,138,0.15000000000000002,150,268
214,183,0.2,119,275
215,184,0.25,134,240
216,205,0.30000000000000004,116,242
217,210,0.35000000000000003,127,207
218,236,0.4,112,199
219,266,0.45,89,191
220,274,0.5,94,168
221,287,0.55,83,161
222,299,0.6000000000000001,87,148
223,349,0.65,54,137
224,346,0.7000000000000001,63,126
225,357,0.75,44,122
226,400,0.8,44,89
227,404,0.8500000000000001,40,70
228,429,0.9,31,60
229,435,0.9500000000000001,27,44
230,456,1.0,16,31
231,94,0.0,151,349
232,99,0.05,159,314
233,114,0.1,154,302
234,124,0.15000000000000002,167,282
235,163,0.2,120,282
236,178,0.25,131,259
237,198,0.30000000000000004,120,247
238,221,0.35000000000000003,123,209
239,247,0.4,105,217
240,256,0.45,93,199
241,280,0.5,94,169
242,305,0.55,75,161
243,299,0.6000000000000001,76,159
244,345,0.65,56,126
245,349,0.7000000000000001,64,111
246,343,0.75,66,116
247,384,0.8,49,90
248,418,0.8500000000000001,25,74
249,428,0.9,36,52
250,442,0.9500000000000001,20,48
251,464,1.0,14,30
252,92,0.0,152,348
253,96,0.05,156,323
254,114,0.1,153,305
255,140,0.15000000000000002,142,287
256,163,0.2,114,292
257,193,0.25,114,270
258,186,0.30000000000000004,115,265
259,218,0.35000000000000003,127,210
260,236,0.4,107,224
261,253,0.45,101,195
262,259,0.5,98,183
263,279,0.55,99,151
264,315,0.6000000000000001,58,165
265,314,0.65,73,150
266,356,0.7000000000000001,57,125
267,363,0.75,49,122
268,388,0.8,44,92
269,393,0.8500000000000001,42,79
270,422,0.9,29,69
271,446,0.9500000000000001,19,41
272,462,1.0,9,37
273,97,0.0,161,339
274,98,0.05,141,348
275,114,0.1,154,302
276,133,0.15000000000000002,154,277
277,159,0.2,140,275
278,188,0.25,130,246
279,206,0.30000000000000004,107,253
280,224,0.35000000000000003,126,219
281,242,0.4,101,218
282,259,0.45,92,204
283,274,0.5,90,187
284,307,0.55,85,149
285,298,0.6000000000000001,80,163
286,325,0.65,69,138
287,340,0.7000000000000001,58,128
288,360,0.75,50,120
289,393,0.8,34,92
290,406,0.8500000000000001,37,73
291,419,0.9,27,68
292,440,0.9500000000000001,25,45
293,468,1.0,13,23
294,81,0.0,166,334
295,98,0.05,188,282
296,137,0.1,129,317
297,137,0.15000000000000002,149,286
298,160,0.2,138,266
299,166,0.25,152,246
300,206,0.30000000000000004,111,249
301,218,0.35000000000000003,116,214
302,255,0.4,97,192
303,239,0.45,101,214
304,265,0.5,90,189
305,296,0.55,73,177
306,283,0.6000000000000001,78,171
307,323,0.65,66,145
308,368,0.7000000000000001,64,100
309,377,0.75,45,101
310,378,0.8,53,84
311,404,0.8500000000000001,33,74
312,411,0.9,32,66
313,443,0.9500000000000001,16,49
314,460,1.0,13,34
315,88,0.0,149,351
316,95,0.05,153,324
317,119,0.1,156,300
318,152,0.15000000000000002,139,295
319,168,0.2,149,263
320,185,0.25,125,258
321,183,0.30000000000000004,116,258
322,212,0.35000000000000003,114,235
323,250,0.4,98,213
324,262,0.45,104,178
325,281,0.5,74,187
326,308,0.55,76,151
327,312,0.6000000000000001,85,142
328,330,0.65,69,143
329,352,0.7000000000000001,57,125
330,363,0.75,48,109
331,396,0.8,34,98
332,405,0.8500000000000001,32,84
333,422,0.9,30,58
334,448,0.9500000000000001,17,43
335,458,1.0,19,27
336,101,0.0,165,335
337,114,0.05,144,333
338,146,0.1,138,302
339,129,0.15000000000000002,156,280
340,170,0.2,115,299
341,190,0.25,123,260
342,187,0.30000000000000004,125,248
343,208,0.35000000000000003,118,233
344,245,0.4,110,195
345,246,0.45,98,191
346,283,0.5,73,192
347,281,0.55,95,160
348,300,0.6000000000000001,77,160
349,319,0.65,67,150
350,347,0.7000000000000001,56,136
351,380,0.75,51,100
352,375,0.8,47,105
353,403,0.8500000000000001,36,82
354,424,0.9,22,68
355,437,0.9500000000000001,21,58
356,459,1.0,19,26
357,86,0.0,178,322
358,100,0.05,158,317
359,136,0.1,164,280
360,133,0.15000000000000002,149,284
361,159,0.2,141,264
362,179,0.25,134,254
363,196,0.30000000000000004,119,248
364,228,0.35000000000000003,117,219
365,233,0.4,105,210
366,263,0.45,104,187
367,284,0.5,80,189
368,291,0.55,72,178
369,317,0.6000000000000001,87,131
370,320,0.65,65,146
371,345,0.7000000000000001,61,115
372,361,0.75,49,108
373,399,0.8,38,90
374,423,0.8500000000000001,36,59
375,427,0.9,27,56
376,444,0.9500000000000001,18,55
377,469,1.0,9,30
378,83,0.0,163,337
379,124,0.05,157,313
380,132,0.1,155,301
381,120,0.15000000000000002,159,289
382,171,0.2,123,290
383,172,0.25,137,254
384,210,0.30000000000000004,103,243
385,197,0.35000000000000003,124,222
386,240,0.4,105,212
387,273,0.45,85,201
388,262,0.5,95,182
389,284,0.55,83,173
390,309,0.6000000000000001,61,172
391,341,0.65,81,114
392,340,0.7000000000000001,58,130
393,368,0.75,47,111
394,390,0.8,48,82
395,413,0.8500000000000001,39,65
396,432,0.9,29,54
397,448,0.9500000000000001,21,39
398,469,1.0,17,17
399,84,0.0,161,339
400,102,0.05,168,310
401,127,0.1,159,304
402,159,0.15000000000000002,131,287
403,162,0.2,131,278
404,179,0.25,139,259
405,223,0.30000000000000004,108,250
406,218,0.35000000000000003,107,234
407,244,0.4,107,204
408,269,0.45,91,186
409,286,0.5,82,184
410,289,0.55,83,173
411,310,0.6000000000000001,73,158
412,331,0.65,68,142
413,352,0.7000000000000001,63,124
414,361,0.75,57,119
415,387,0.8,37,97
416,414,0.8500000000000001,32,73
417,433,0.9,24,55
418,444,0.9500000000000001,22,44
419,473,1.0,9,26
420,86,0.0,172,328
421,101,0.05,169,315
422,121,0.1,158,297
423,132,0.15000000000000002,165,270
424,182,0.2,113,284
425,189,0.25,135,239
426,195,0.30000000000000004,126,233
427,208,0.35000000000000003,117,232
428,248,0.4,107,204
429,271,0.45,92,203
430,265,0.5,99,179
431,291,0.55,78,176
432,313,0.6000000000000001,74,153
433,338,0.65,57,136
434,354,0.7000000000000001,62,111
435,361,0.75,62,91
436,392,0.8,40,84
437,410,0.8500000000000001,42,63
438,437,0.9,22,49
439,456,0.9500000000000001,15,38
440,466,1.0,10,32
441,91,0.0,146,354
442,123,0.05,160,315
443,109,0.1,166,295
444,156,0.15000000000000002,146,276
445,161,0.2,143,278
446,157,0.25,149,258
447,193,0.30000000000000004,122,246
448,219,0.35000000000000003,118,212
449,224,0.4,106,217
450,261,0.45,94,198
451,293,0.5,79,179
452,317,0.55,80,147
453,303,0.6000000000000001,88,142
454,317,0.65,78,142
455,354,0.7000000000000001,56,118
456,372,0.75,60,91
457,396,0.8,37,93
458,411,0.8500000000000001,36,74
459,423,0.9,26,67
460,457,0.9500000000000001,14,37
461,464,1.0,16,27
462,103,0.0,157,343
463,113,0.05,161,317
464,133,0.1,145,302
465,147,0.15000000000000002,144,286
466,168,0.2,130,262
467,185,0.25,116,263
468,183,0.30000000000000004,134,238
469,217,0.35000000000000003,134,206
470,246,0.4,86,218
471,260,0.45,87,212
472,269,0.5,92,176
473,301,0.55,90,143
474,309,0.6000000000000001,75,151
475,332,0.65,62,146
476,350,0.7000000000000001,56,122
